1498236014	우온소곱창	곱창,막창,양	37.5634946	127.0154654	다산로 227 1층	영업 중	Y
18091090	약수한방삼계탕	백숙,삼계탕	37.5514504	127.0077099	다산로 77 1층 약수한방삼계탕	영업 중	Y
20834936	매운여자	요리주점	37.5661020	127.0138260	퇴계로73길 17 1층	영업 중	Y
36420030	왕놀부네포장마차	포장마차	37.5601804	127.0132509	청구로 83-9	영업 중	Y
1191707736	약수동춘천막국수	찜닭	37.5534147	127.0103314	다산로10길 6 1층 골목길	영업 중	Y
2074638799	동대문엽기떡볶이 약수점	분식	37.5559865	127.0111154	다산로 135-1 1층	영업 중	Y
36859478	양푼이포차	포장마차	37.5644236	127.0206939	퇴계로88길 28 1층	영업 중	Y
20713019	행님아 동대문점	요리주점	37.5666496	127.0138043	퇴계로73길 31 국제빌딩 2층	24시간 영업	N
21575985	은좌식당	닭요리	37.5628853	127.0332167	왕십리로 330	영업 중	Y
1246265068	천계 닭한마리	한식	37.5640450	127.0152807	퇴계로76길 28 1층 2층	영업 중	Y
1824319884	한사발포차 신당점	요리주점	37.5661150	127.0174031	퇴계로81길 7-18 1층	영업 중	Y
11619295	진옥화할매원조닭한마리	닭요리	37.5703500	127.0057389	종로40가길 18	영업 중	N
1284747224	77년생 곱도리전골식당 동대문점	한식	37.5730815	127.0111485	창신3길 8 1층	영업 중	Y
35788384	문화주점	요리주점	37.5338577	126.9939798	보광로 125 2층	영업 중	Y
1204998172	김실력포차	요리주점	37.5350558	126.9942718	이태원로27가길 18 1층	영업 중	Y
1514444516	계화정 동대문현대시티아울렛점	닭요리	37.5683116	127.0074175	장충단로13길 20 현대시티아울렛 지하2층 계화정	영업 중	N
31139796	한남 북엇국	한식	37.5339681	127.0080799	독서당로 65-7	영업 중	N
1925689911	레인보우포차	요리주점	37.5667455	127.0067536	을지로43길 9 2층	영업 중	Y
2069045880	한양 사람 모이는 곳	한식	37.5624187	127.0326673	무학봉28길 3-1 102호	영업 중	Y
11724502	명동닭한마리 본점	닭요리	37.5703217	127.0058702	종로40가길 14 명동 닭한마리	영업 중	N
33068253	종로계림닭도리탕원조 본점	닭볶음탕	37.5701764	126.9945007	돈화문로4길 39	영업 중	N
1442021510	우리예술	요리주점	37.5624534	127.0059399	장충단로7길 10 2층	영업 중	Y
1774506769	명동닭한마리 시조점	닭요리	37.5703883	127.0061275	종로40가길 10	영업 중	Y
1400371821	종로계림닭도리탕원조 충무로직영점	닭볶음탕	37.5623497	126.9955208	충무로2길 43 1, 2층	영업 중	Y
20470161	한방닭한마리	닭요리	37.5628506	127.0335919	왕십리로24길 1-1 1층한방닭한마리	영업 중	Y
35387387	내림손삼계탕	백숙,삼계탕	37.5674462	127.0076424	장충단로 249-24 2층 내림손삼계탕	영업 중	Y
17892530	순천식당	육류,고기요리	37.5634250	127.0340749	왕십리로24길 9-1 1층 순천식당	영업 중	Y
1914417752	신당상회	요리주점	37.5661276	127.0178103	퇴계로81길 7-6 1층	영업 중	Y
1768639391	영동골방	한식	37.5593600	126.9963623	필동로 25 1층	영업 중	N
1755514902	레인보우포차	요리주점	37.5606650	127.0330143	행당로17길 26 2층	영업 중	Y
20259850	이태원 대흥정육식당	정육식당	37.5340624	126.9950481	보광로60길 15 1층	영업 중	N
1508290438	용강식당	한식	37.5646038	126.9954340	을지로20길 40	영업 중	N
20842036	행당닭한마리	한식	37.5599440	127.0333170	행당로17길 18	영업 중	N
17963199	초당	한식	37.5718989	127.0072325	율곡로30길 23-5	영업 중	N
17900252	먹거리장터2	포장마차	37.5598166	127.0334749	행당로17길 16	영업 중	N
